Date,Open_0,STD5_Open_0,RSI14_Open_0,ATR14_0,High_0,Low_0
"Jan 22, 2010",1.408,0.01242426657789764,37.91102514506771,0.014678571428571414,1.4182,1.4065
"Jan 25, 2010",1.4161,0.011589408958139437,43.08212063665262,0.014465816326530587,1.4199,1.4128
"Jan 26, 2010",1.415,0.007286864895047423,42.563679348714494,0.013939686588921252,1.4181,1.4042
"Jan 27, 2010",1.4075,0.0035341760000283744,39.10808817790224,0.013936851832569735,1.4098,1.3994
"Jan 28, 2010",1.4021,0.005187137939089159,36.792006625277985,0.013684219558814752,1.4053,1.3936
"Jan 29, 2010",1.3973,0.007257547795228865,34.81810909187718,0.013542489590327987,1.399,1.3861
"Feb 01, 2010",1.3864,0.009634645815987415,30.779739908197147,0.013496597476733124,1.3939,1.3851
"Feb 02, 2010",1.3931,0.007259862257671901,35.71535280536369,0.013161126228395038,1.3977,1.3887
"Feb 03, 2010",1.3963,0.005195228580136881,37.989572660612325,0.012863902926366813,1.4026,1.3889
"Feb 04, 2010",1.389,0.004177750590920816,34.95181914754951,0.012923624145912043,1.3905,1.3727
"Feb 05, 2010",1.3729,0.008067366360847771,29.37319598368865,0.013271936706918327,1.3748,1.3586
"Feb 08, 2010",1.3664,0.011755951684149812,27.467110475146306,0.01348108408499559,1.3714,1.362
"Feb 09, 2010",1.3651,0.012512809436748755,27.088501558693977,0.013189578078924466,1.384,1.3642
"Feb 10, 2010",1.3792,0.008818934175986682,37.199647692516216,0.01366175107328699,1.3816,1.3676
"Feb 11, 2010",1.3732,0.005118827990984366,34.976840655330975,0.01368591171090935,1.3802,1.3594
"Feb 12, 2010",1.3694,0.0050996470467354095,33.60718285619305,0.014194060874415836,1.3699,1.3532
"Feb 15, 2010",1.3614,0.006206963831143734,30.86678298393038,0.014373056526243272,1.3636,1.3579
"Feb 16, 2010",1.3596,0.007307420885705712,30.268725180528357,0.013753552488654452,1.3779,1.3588
"Feb 17, 2010",1.3765,0.006563048072410857,41.691740377526834,0.014135441596607698,1.379,1.3585
"Feb 18, 2010",1.3606,0.0065090705942735085,35.756910901695285,0.014590052911135716,1.3656,1.3539
"Feb 19, 2010",1.3529,0.007758092549114581,33.28578269431549,0.014383620560340296,1.3619,1.3443
"Feb 22, 2010",1.3636,0.007762628420881612,39.538802004225374,0.014613361948887422,1.3653,1.3571
"Feb 23, 2010",1.3592,0.007795537184880433,37.96305632111015,0.014155264666824032,1.3693,1.3495
"Feb 24, 2010",1.351,0.004756301083866941,35.15146671097225,0.014558460047765176,1.3627,1.3501
"Feb 25, 2010",1.3536,0.004655147688360794,36.75098318863845,0.014418570044353374,1.3572,1.3451
"Feb 26, 2010",1.3548,0.0044549298536029425,37.51700821428771,0.014252957898328132,1.3685,1.3531
"Mar 01, 2010",1.3624,0.004079215610943765,42.28458839772385,0.014334889477018985,1.3657,1.3458
"Mar 02, 2010",1.3557,0.003794733192344386,39.42837309820709,0.014732397371517615,1.3623,1.3433
"Mar 03, 2010",1.3616,0.0036465874459120644,43.07486138444669,0.015037226130694938,1.3738,1.3592
"Mar 04, 2010",1.3695,0.005308483776072169,47.621769420212146,0.015005995692788153,1.3714,1.355
"Mar 05, 2010",1.3581,0.004690671593818229,42.363246709143205,0.015105567429017568,1.363,1.3527
"Mar 08, 2010",1.3632,0.004733455397557199,45.27461444097865,0.01476231261265917,1.3706,1.3607
"Mar 09, 2010",1.363,0.0036939951274030476,45.17823789751475,0.0144150045688978,1.3636,1.3535
"Mar 10, 2010",1.36,0.0038732931726068683,43.67634549308776,0.014106789956833673,1.368,1.3543
"Mar 11, 2010",1.3656,0.0026308933847305695,47.20457843587545,0.014077733531345556,1.3689,1.3618
"Mar 12, 2010",1.3678,0.0026308933847305695,48.56766061686979,0.013579323993392308,1.3798,1.3668
"Mar 15, 2010",1.3777,0.006032047745322781,54.28719700765454,0.013537943708149994,1.3779,1.3639
"Mar 16, 2010",1.3677,0.0057217479847661455,48.42881267793807,0.013570947728996422,1.3786,1.3657
"Mar 17, 2010",1.377,0.005119609360244478,53.45899608146407,0.013523022891210974,1.3818,1.3725
"Mar 18, 2010",1.3732,0.004306924657110555,51.258950245842904,0.013221378398981609,1.3743,1.3583
"Mar 19, 2010",1.3607,0.006361949386940181,44.736850502548094,0.013419851370482922,1.3629,1.3502
"Mar 22, 2010",1.3525,0.008784395255327265,41.04716446630344,0.013368433415448423,1.3569,1.3462
"Mar 23, 2010",1.3563,0.009550413603709984,43.37775263125086,0.013177831028630673,1.3571,1.3474
"Mar 24, 2010",1.3495,0.008279516894251656,40.30695742464063,0.012929414526585628,1.3502,1.3304
"Mar 25, 2010",1.3316,0.00999167653609674,33.56999810909678,0.013420170631829514,1.3386,1.3266
"Mar 26, 2010",1.328,0.011512323831519018,32.39719405521998,0.01331872987241312,1.3428,1.3268
"Mar 29, 2010",1.3488,0.011023719880429793,44.468609748139215,0.013510249167240754,1.3508,1.3418
"Mar 30, 2010",1.3479,0.009358760601813674,44.101655237030144,0.013223802798152134,1.354,1.3394
"Mar 31, 2010",1.3415,0.008434358304120098,41.48031795909303,0.013322102598284136,1.355,1.3384
"Apr 01, 2010",1.351,0.008341846318544139,46.558144453436654,0.013556238126978122,1.3592,1.3457
"Apr 02, 2010",1.3584,0.005449917430805374,50.184210536093154,0.013552221117908261,1.3593,1.3474
"Apr 05, 2010",1.3491,0.005443307818124582,45.96334314858159,0.013434205323771958,1.3541,1.3461
"Apr 06, 2010",1.3483,0.005420922430960962,45.60798423720634,0.01304604780064539,1.3497,1.3354
"Apr 07, 2010",1.3396,0.006013784166624755,41.82123614234168,0.013135615814885005,1.3409,1.3323
"Apr 08, 2010",1.3337,0.008494092064658945,39.4302736087781,0.01281164325667893,1.3368,1.328
"Apr 09, 2010",1.336,0.006301936210593421,40.849956923906184,0.012525097309773286,1.3503,1.3341
"Apr 12, 2010",1.3622,0.010384334355281633,54.05954552920205,0.012787590359075193,1.3693,1.3563
"Apr 13, 2010",1.3584,0.011903344068050017,52.237401180949206,0.013259905333426955,1.3627,1.3545
"Apr 14, 2010",1.3617,0.012784209009669052,53.697003393234134,0.012898483523896458,1.3679,1.3596
"Apr 15, 2010",1.3653,0.010588559864456589,55.30176377633846,0.012570020415046708,1.3668,1.3518
"Apr 16, 2010",1.358,0.002687303481847286,51.41077240608058,0.012743590385400525,1.3584,1.3473
"Apr 19, 2010",1.3478,0.0058462295544292504,46.48887746317737,0.012626191072157638,1.3498,1.3413
"Apr 20, 2010",1.349,0.0069075610749024,47.130163721553146,0.01233860599557496,1.3524,1.3427
"Apr 21, 2010",1.3437,0.007817058270418557,44.58854456141932,0.012150134138748181,1.3448,1.3357
"Apr 22, 2010",1.3385,0.006449496104621648,42.18484521857118,0.011932267414551875,1.3422,1.3258
"Apr 23, 2010",1.3286,0.007432200212844792,37.986286581607295,0.012251391170655311,1.3403,1.3202
"Apr 26, 2010",1.3346,0.00706806904348569,41.76896164513517,0.012812006087037075,1.3398,1.3289
"Apr 27, 2010",1.3396,0.005103332245106538,44.791162594423014,0.012675434223677293,1.3415,1.3159
"Apr 28, 2010",1.3156,0.008779157135206097,35.31635158962672,0.013598617493414619,1.3271,1.3115
"Apr 29, 2010",1.3204,0.008828499306445936,38.134981442101555,0.013741573386742133,1.3281,1.3183
"Apr 30, 2010",1.3245,0.008902494032804178,40.519208335247136,0.013460032430546267,1.3345,1.3226
"May 03, 2010",1.3342,0.008834840123301695,45.83751724618415,0.013355744399792964,1.3342,1.3154
"May 04, 2010",1.3192,0.006378212916190189,39.89679751288785,0.013744619799807763,1.3215,1.2976
"May 05, 2010",1.2968,0.012297381835325822,33.01540868630885,0.01447000409982148,1.2998,1.2789
"May 06, 2010",1.2824,0.019007619524911878,29.493605475487456,0.014929289521262813,1.2856,1.2521
"May 07, 2010",1.2633,0.025305367019738945,25.593832781037484,0.016255768841172618,1.28,1.2588
"May 10, 2010",1.2933,0.018305299779129973,39.19364646414976,0.016608928209660295,1.3094,1.2758
"May 11, 2010",1.2791,0.011833748349709412,35.85320558968609,0.01782257619468455,1.2804,1.2652
"May 12, 2010",1.2639,0.011460890017956403,32.64579005313142,0.017635249323635645,1.274,1.2603
"May 13, 2010",1.2631,0.01202623798217455,32.48109182052504,0.0173541600862331,1.2686,1.2518
